depression_probability,anxiety_probability
0.477991,0.582467
0.788875,0.769021
0.612226,0.613413
0.264306,0.371726
0.524879,0.525909
0.349942,0.531445
0.723108,0.843971
0.45371,0.544455
0.444276,0.464385
0.505811,0.491974
0.391717,0.380953
0.491621,0.56916
0.303214,0.394034
0.800731,0.815246
0.416503,0.587945
0.262644,0.410991
0.390221,0.407044
0.377187,0.488042
0.280609,0.429677
0.609837,0.710748
0.378086,0.47465
0.497945,0.493734
0.326251,0.414021
0.628947,0.702158
0.530134,0.49953
0.37353,0.470345
0.507687,0.547695
0.530635,0.570383
0.436257,0.514859
0.424513,0.487816
0.502268,0.503886
0.40418,0.56733
0.553503,0.665223
0.612467,0.733082
0.446363,0.407165
0.42069,0.40855
0.544382,0.601316
0.317432,0.479325
0.515124,0.590948
0.365097,0.444991
0.51488,0.597577
0.487146,0.555431
0.406578,0.562735
0.354293,0.308458
0.146616,0.267963
0.573873,0.514036
0.447456,0.500158
0.235224,0.28875
0.640748,0.70695
0.441441,0.51633
0.475148,0.546093
0.299949,0.377304
0.412062,0.509993
0.252161,0.235617
0.352526,0.509274
0.643696,0.819786
0.320254,0.463865
0.452319,0.52762
0.107005,0.225725
0.551568,0.476869
0.834885,0.962085
0.325827,0.367739
0.36752,0.46422
0.593625,0.596554
0.63941,0.687244
0.292662,0.309969
0.502897,0.521219
0.330672,0.399374
0.406788,0.588418
0.57074,0.687123
0.634103,0.795792
0.590983,0.702832
0.196564,0.338414
0.592295,0.676396
0.412144,0.429262
0.55743,0.587178
0.506137,0.567015
0.288748,0.42134
0.48391,0.501166
0.73068,0.796607
0.504237,0.520465
0.431097,0.340082
0.414301,0.491176
0.379823,0.451187
0.520108,0.537031
0.225607,0.373887
0.288319,0.434003
0.358049,0.49894
0.581969,0.657052
0.345814,0.377371
0.436883,0.44407
0.128249,0.17407
0.559179,0.633536
0.515707,0.49398
0.318238,0.39949
0.374953,0.413668
0.360484,0.469857
0.552657,0.633899
0.251455,0.334482
0.396919,0.508406
0.360115,0.380728
0.347037,0.525431
0.392292,0.454764
0.457614,0.552286
0.431685,0.36035
0.502137,0.508437
0.347005,0.370202
0.369249,0.398195
0.254813,0.292479
0.481878,0.595717
0.673545,0.752121
0.277601,0.303207
0.33092,0.307038
0.495762,0.591072
0.440584,0.451284
0.337153,0.354818
0.571797,0.633891
0.543157,0.563858
0.563806,0.610163
0.290717,0.383363
0.521627,0.609131
0.35901,0.554128
0.295667,0.260193
0.326948,0.435433
0.421559,0.554531
0.280856,0.299303
0.531694,0.61497
0.377075,0.497631
0.383749,0.469241
0.356485,0.480286
0.623348,0.588772
0.452831,0.428263
0.621496,0.61073
0.485107,0.446262
0.379464,0.353477
0.608466,0.685862
0.586465,0.703337
0.716423,0.753179
0.470938,0.65483
0.475319,0.424962
0.661036,0.654045
0.405189,0.432513
0.412964,0.543387
0.496684,0.516555
0.279863,0.311851
0.450626,0.541862
0.436629,0.461984
0.397894,0.503932
0.390616,0.470254
0.550324,0.522776
0.226003,0.348591
0.39301,0.458184
0.500056,0.448998
0.603625,0.581922
0.603948,0.71585
0.324157,0.406038
0.351066,0.440722
0.241443,0.338256
0.428549,0.549479
0.582729,0.751961
0.248712,0.329601
0.480006,0.472719
0.652633,0.683318
0.316833,0.40899
0.597471,0.660438
0.385517,0.382641
0.731153,0.892163
0.415783,0.374833
0.408009,0.370965
0.449393,0.440389
0.433921,0.530192
0.73627,0.732978
0.265628,0.283992
0.658195,0.662231
0.524717,0.585525
0.392964,0.410307
0.371623,0.439557
0.414459,0.532212
0.644905,0.777447
0.460335,0.423417
0.603897,0.547844
0.380474,0.496519
0.661611,0.754684
0.568484,0.649264
0.245356,0.327253
0.531924,0.507348
0.389818,0.535401
0.420296,0.472468
0.389547,0.469123
0.45947,0.608714
0.533557,0.587141
0.535004,0.626659
0.432277,0.455136
0.520655,0.668018
0.441863,0.582805
0.312132,0.423593
0.586029,0.606091
0.572994,0.611913
0.277355,0.298486
0.35547,0.453282
0.401716,0.365738
0.410449,0.522601
0.7262,0.771465
0.32355,0.328432
0.558184,0.516067
0.57708,0.761846
0.575429,0.583793
0.313834,0.437927
0.38876,0.446588
0.34029,0.4534
0.276385,0.408348
0.42752,0.401647
0.575149,0.64783
0.344319,0.351513
0.565575,0.483175
0.191699,0.213322
0.294164,0.360235
0.365288,0.30504
0.552748,0.535647
0.475719,0.559851
0.307674,0.386637
0.42158,0.551282
0.477223,0.549539
0.536442,0.568844
0.230776,0.353535
0.48997,0.63484
0.492426,0.60279
0.478342,0.642252
0.508024,0.650094
0.462674,0.502934
0.564172,0.605977
0.402172,0.403138
0.687739,0.783651
0.394334,0.461517
0.329254,0.468994
0.417101,0.374091
0.35772,0.350221
0.568682,0.739993
0.400801,0.448856
0.44957,0.456994
0.34627,0.382786
0.456687,0.527351
0.64155,0.595237
0.428395,0.499628
0.619515,0.620524
0.369406,0.57929
0.562769,0.711416
0.467992,0.555706
0.483881,0.614987
0.443534,0.553963
0.37895,0.314202
0.177213,0.368343
0.357914,0.510572
0.526759,0.629291
0.70096,0.784599
0.457846,0.54081
0.550273,0.572684
0.312461,0.428846
0.494288,0.559337
0.348395,0.395469
0.602407,0.670469
0.343315,0.420734
0.529282,0.528221
0.49345,0.562211
0.336047,0.416694
0.526408,0.618506
0.546764,0.687713
0.456951,0.549264
0.524248,0.641395
0.379555,0.513417
0.340457,0.37773
0.588515,0.68142
0.41829,0.480803
0.23355,0.416413
0.345233,0.546383
0.350253,0.413878
0.664027,0.73129
0.350961,0.447983
0.512531,0.577683
0.425778,0.508581
0.671393,0.8241
0.35881,0.415696
0.218068,0.344652
0.620769,0.738867
0.230656,0.207514
0.395167,0.409987
0.48312,0.619873
0.845069,0.881712
0.620191,0.689683
0.720497,0.798514
0.310633,0.447119
0.400426,0.41458
0.343614,0.536033
0.740168,0.774749
0.295595,0.407015
0.420062,0.497886
0.43428,0.535431
0.400708,0.481374
0.320513,0.300401
0.444288,0.546776
0.320076,0.38065
0.360094,0.441277
0.483561,0.608807
0.459508,0.423533
0.587795,0.638007
0.443119,0.433279
0.463413,0.481236
0.819672,0.715951
0.574056,0.586121
0.500572,0.589243
0.4335,0.476871
0.495309,0.460097
0.629059,0.625114
0.247856,0.353219
0.494444,0.58813
0.459597,0.539304
0.480882,0.675337
0.304274,0.269904
0.447257,0.492538
0.626476,0.683516
0.505571,0.52851
0.674657,0.752174
0.212411,0.295919
0.437065,0.513108
0.495308,0.522797
0.340998,0.491089
0.24262,0.296006
0.416991,0.524001
0.539213,0.609882
0.540933,0.654561
0.450887,0.547799
0.41651,0.549097
0.637643,0.736726
0.452948,0.284909
0.605388,0.60512
0.255855,0.349704
0.610574,0.61539
0.549166,0.58697
0.561293,0.54625
0.419431,0.506664
0.671374,0.751449
0.400351,0.538131
0.388804,0.500877
0.530071,0.619071
0.316379,0.320659
0.425334,0.479299
0.336885,0.334659
0.522117,0.528276
0.334574,0.290295
0.442838,0.494062
0.497155,0.455013
0.589282,0.773492
0.529936,0.665967
0.493155,0.458464
0.544151,0.634054
0.263808,0.345968
0.519125,0.592402
0.395601,0.35925
0.388579,0.337218
0.326459,0.411177
0.392675,0.39272
0.401615,0.508468
0.464874,0.658996
0.516376,0.640123
0.551706,0.606526
0.528937,0.612337
0.34061,0.458965
0.461758,0.556715
0.388276,0.489902
0.515354,0.493877
0.66236,0.741647
0.731634,0.82209
0.375065,0.383095
0.372128,0.485512
0.376408,0.454456
0.491182,0.695186
0.608723,0.692156
0.507223,0.45875
0.607539,0.647238
0.513611,0.631276
0.332467,0.363848
0.493551,0.567132
0.732591,0.711431
0.538173,0.639832
0.305377,0.537301
0.409208,0.456302
0.447687,0.431499
0.560913,0.711926
0.601478,0.668481
0.561647,0.61106
0.39216,0.439573
0.513328,0.638556
0.454051,0.572805
0.575929,0.63133
0.285759,0.431438
0.294033,0.360459
0.300164,0.326839
0.506983,0.627577
0.461515,0.618552
0.49879,0.481273
0.511088,0.614308
0.689328,0.747671
0.161377,0.263932
0.481284,0.558727
0.405555,0.592602
0.612376,0.608504
0.491605,0.616087
0.560721,0.642373
0.647891,0.75745
0.496075,0.628428
0.314992,0.408507
0.488617,0.643724
0.588392,0.604874
0.522734,0.618737
0.461533,0.528823
0.393077,0.391436
0.546525,0.601552
0.250725,0.290063
0.304121,0.348569
0.430414,0.633254
0.451035,0.468677
0.288853,0.391209
0.478757,0.503014
0.442913,0.578965
0.276439,0.279257
0.575171,0.641329
0.54009,0.579584
0.384279,0.477256
0.494086,0.46655
0.594995,0.768282
0.40578,0.516689
0.445246,0.5715
0.406896,0.585458
0.455084,0.504053
0.600873,0.565473
0.45803,0.577284
0.449612,0.413106
0.744571,0.902579
0.303986,0.272589
0.516358,0.673569
0.436414,0.466757
0.411571,0.342094
0.494101,0.570332
0.33028,0.577394
0.461658,0.61741
0.320548,0.362084
0.437544,0.502155
0.612016,0.541903
0.335284,0.425096
0.488031,0.641163
0.1697,0.335631
0.51327,0.474627
0.509268,0.5898
0.376636,0.517822
0.531121,0.503943
0.498011,0.574959
0.496959,0.543151
0.46597,0.478059
0.496765,0.51533
0.465429,0.432051
0.445305,0.567239
0.223792,0.285835
0.407846,0.478813
0.411135,0.557364
0.425906,0.326572
0.389515,0.447206
0.338138,0.396602
0.354097,0.406004
0.407558,0.502854
0.592234,0.693907
0.296044,0.471862
0.4409,0.495278
0.378197,0.467031
0.408644,0.488133
0.325714,0.362162
0.564553,0.548659
0.426099,0.469976
0.288606,0.417977
0.360142,0.414001
0.417308,0.511639
0.614355,0.643024
0.383321,0.410146
0.352498,0.473362
0.476693,0.616233
0.25742,0.438218
0.392661,0.495969
0.420184,0.535236
0.495465,0.513667
0.394792,0.449333
0.555065,0.567399
0.321974,0.464191
0.569647,0.606215
0.287151,0.389521
0.499381,0.56939
0.600226,0.600846
0.419276,0.407285
0.320796,0.347347
0.411748,0.41711
0.329149,0.348491
0.578028,0.580427
0.749697,0.849631
0.3654,0.455563
0.403044,0.543836
0.629875,0.686707
0.209759,0.230407
0.390621,0.480598
0.569234,0.513163
0.360509,0.460852
0.575459,0.688307
0.171063,0.274958
0.64925,0.743907
0.606112,0.680235
0.390674,0.299314
0.699463,0.664364
0.667566,0.643871
0.432706,0.42049
0.369022,0.370699
0.458318,0.56749
0.463426,0.625099
0.390746,0.373165
0.355949,0.396572
0.417866,0.366967
0.404001,0.443684
0.446797,0.556199
0.4181,0.375593
0.380057,0.445148
0.378495,0.397752
0.473049,0.588516
0.649043,0.701746
0.5288,0.630567
0.560945,0.634136
0.490602,0.482604
0.474734,0.443976
0.44641,0.521703
0.343675,0.446002
0.454409,0.567238
0.304123,0.436396
0.395401,0.364017
0.328452,0.486468
0.475266,0.425392
0.435658,0.544378
0.689004,0.77021
0.421372,0.559557
0.641142,0.561831
0.499937,0.552169
0.498616,0.479642
0.431718,0.443634
0.542029,0.576554
0.654855,0.694487
0.628655,0.676408
0.41432,0.390626
0.380931,0.327284
0.336518,0.294599
0.531414,0.657291
0.54284,0.554239
0.355105,0.556427
0.401361,0.397276
0.435255,0.515657
0.570645,0.695641
0.612164,0.687605
0.375583,0.491518
0.536969,0.59614
0.364921,0.431246
0.475824,0.609112
0.48468,0.649064
0.502879,0.653347
0.439251,0.388935
0.497258,0.547793
0.541265,0.604919
0.471198,0.520346
0.380168,0.435816
0.631269,0.776606
0.701512,0.679082
0.465597,0.618936
0.426382,0.444627
0.653431,0.670095
0.401206,0.411702
0.587177,0.566146
0.339406,0.504509
0.258489,0.364883
0.220536,0.34918
0.376624,0.493431
0.332943,0.330722
0.275608,0.39415
0.575956,0.577277
0.582161,0.632482
0.456405,0.574115
0.381436,0.496164
0.620226,0.727944
0.4576,0.470512
0.280607,0.401031
0.498364,0.561461
0.460786,0.471225
0.6305,0.632927
0.217941,0.306496
0.451826,0.464961
0.27814,0.395522
0.270909,0.344953
0.551792,0.710781
0.52964,0.588516
0.518801,0.594132
0.417029,0.461486
0.3948,0.537131
0.347531,0.474885
0.391777,0.446423
0.576809,0.595365
0.518649,0.576167
0.67641,0.645376
0.46252,0.427422
0.271052,0.318188
0.391566,0.509055
0.478825,0.411478
0.396979,0.473884
0.272806,0.266396
0.294991,0.312884
0.582923,0.799018
0.570626,0.593659
0.541499,0.604329
0.522628,0.566024
0.458458,0.49866
0.469612,0.496069
0.668243,0.731294
0.304044,0.422051
0.406275,0.534464
0.669099,0.717908
0.629655,0.783321
0.70989,0.656303
0.54185,0.45205
0.555119,0.547124
0.495287,0.533829
0.531243,0.470115
0.528079,0.544414
0.42633,0.514262
0.455437,0.637811
0.481004,0.525882
0.51701,0.628902
0.337801,0.455534
0.675043,0.585971
0.469774,0.473455
0.716235,0.776315
0.28738,0.439442
0.460518,0.586935
0.434639,0.451083
0.355795,0.462004
0.466998,0.471184
0.520259,0.64123
0.527335,0.630814
0.383979,0.320149
0.56677,0.667149
0.342627,0.352092
0.516707,0.668333
0.567726,0.574041
0.400409,0.56467
0.464659,0.508178
0.277419,0.439844
0.246258,0.355026
0.466498,0.574469
0.240989,0.294945
0.363872,0.516756
0.725351,0.809396
0.392129,0.429117
0.301788,0.31278
0.501532,0.557654
0.22019,0.304239
0.457061,0.614464
0.303814,0.365556
0.308175,0.461998
0.497905,0.491751
0.262874,0.199175
0.363866,0.476402
0.442394,0.614143
0.265087,0.403243
0.443077,0.401855
0.462427,0.498976
0.644106,0.711492
0.358154,0.359059
0.597406,0.696747
0.369578,0.503486
0.411026,0.536624
0.323902,0.382707
0.574207,0.535968
0.364842,0.535845
0.562904,0.58754
0.388116,0.572902
0.530808,0.536701
0.590542,0.567721
0.350498,0.276416
0.413006,0.573755
0.215452,0.3458
0.416536,0.489734
0.417502,0.461039
0.631775,0.709114
0.375006,0.38133
0.697616,0.799569
0.30816,0.348953
0.523904,0.483551
0.453726,0.592297
0.470708,0.451217
0.597154,0.688198
0.433935,0.517463
0.465024,0.544442
0.375209,0.452588
0.488337,0.625726
0.485214,0.638277
0.417543,0.465112
0.285132,0.451607
0.51155,0.584905
0.342033,0.459782
0.400584,0.558278
0.584647,0.658779
0.374129,0.427133
0.394083,0.475561
0.453706,0.578456
0.58071,0.717671
0.696475,0.667091
0.095837,0.24616
0.530865,0.655338
0.462581,0.452716
0.447592,0.594011
0.437678,0.412919
0.403086,0.475427
0.405504,0.465925
0.466546,0.634076
0.450506,0.562178
0.337448,0.401141
0.515811,0.574182
0.294033,0.362805
0.470613,0.438414
0.655416,0.745334
0.501805,0.560424
0.379934,0.508487
0.587798,0.681419
0.30413,0.441147
0.740911,0.780007
0.582332,0.590522
0.441891,0.448689
0.524953,0.614052
0.442471,0.680144
0.437483,0.556792
0.387835,0.465536
0.296003,0.368746
0.439842,0.495493
0.730501,0.757457
0.534669,0.611924
0.522996,0.639939
0.291923,0.445068
0.396429,0.485947
0.321141,0.36986
0.326216,0.295204
0.242878,0.264455
0.217538,0.237908
0.475778,0.53219
0.533876,0.716365
0.88064,0.863326
0.387522,0.368387
0.511204,0.503781
0.592934,0.648193
0.572593,0.550022
0.581419,0.542184
0.48071,0.486704
0.392777,0.434974
0.255988,0.278608
0.46961,0.51504
0.468062,0.556098
0.720188,0.787487
0.495284,0.519397
0.640132,0.646365
0.457973,0.526282
0.17191,0.220129
0.697289,0.726884
0.244704,0.343422
0.413136,0.37044
0.347857,0.239098
0.327961,0.453672
0.487237,0.567116
0.41029,0.421872
0.489949,0.657231
0.358086,0.521783
0.581986,0.683952
0.36578,0.436255
0.588883,0.580927
0.238982,0.24936
0.45737,0.491557
0.665557,0.707549
0.614687,0.68177
0.466472,0.512931
0.720687,0.846459
0.505377,0.614974
0.409415,0.582466
0.688057,0.72245
0.598733,0.700451
0.302997,0.491992
0.416152,0.55471
0.480057,0.548948
0.51184,0.644276
0.223924,0.243884
0.73717,0.811925
0.419319,0.427251
0.478467,0.493399
0.597818,0.614343
0.626362,0.644718
0.354079,0.353255
0.480813,0.517881
0.341645,0.453002
0.509469,0.479567
0.501932,0.484778
0.526653,0.49055
0.435285,0.43637
0.427646,0.482753
0.489001,0.58129
0.472536,0.564375
0.509834,0.566732
0.65543,0.70049
0.444893,0.628181
0.465525,0.506989
0.531191,0.517646
0.448284,0.54036
0.667889,0.66401
0.697398,0.866719
0.511672,0.600612
0.384197,0.507456
0.455345,0.644967
0.592725,0.599598
0.299319,0.344451
0.557351,0.638757
0.235216,0.418561
0.649976,0.68234
0.376422,0.472971
0.508306,0.697334
0.341245,0.401204
0.621486,0.716121
0.355408,0.513748
0.467284,0.623193
0.54176,0.620057
0.341452,0.417527
0.547024,0.604998
0.544304,0.646125
0.294492,0.324172
0.721087,0.624951
0.744438,0.740901
0.477329,0.542203
0.408218,0.469254
0.41555,0.415526
0.642789,0.674573
0.546026,0.58884
0.457523,0.46818
0.525064,0.611536
0.524033,0.598412
0.485095,0.521544
0.521596,0.558506
0.522158,0.499032
0.538198,0.561327
0.705164,0.674187
0.404648,0.567081
0.726703,0.663714
0.620535,0.727172
0.517279,0.6627
0.312803,0.449886
0.395939,0.515466
0.51651,0.520538
0.642836,0.679873
0.456966,0.597122
0.445428,0.555359
0.57332,0.639956
0.483935,0.550181
0.273963,0.367689
0.432007,0.461181
0.449303,0.537358
0.485324,0.578653
0.451652,0.496352
0.474899,0.588331
0.256231,0.245879
0.574395,0.516795
0.347379,0.359789
0.433725,0.531389
0.345788,0.393217
0.105087,0.138464
0.38751,0.463829
0.497706,0.627493
0.522897,0.489235
0.565854,0.670257
0.40407,0.403985
0.374022,0.491468
0.395552,0.419641
0.533127,0.647855
0.672536,0.743988
0.411207,0.450367
0.520661,0.562346
0.509371,0.498431
0.575099,0.666899
0.461907,0.411961
0.390915,0.502792
0.357147,0.451446
0.260951,0.408219
0.654867,0.668631
0.428255,0.468986
0.327352,0.390741
0.241581,0.257891
0.512352,0.489417
0.524953,0.567441
0.468914,0.465929
0.535878,0.642643
0.481641,0.516043
0.344489,0.312662
0.658296,0.722647
0.48063,0.5245
0.393691,0.568409
0.325656,0.38205
0.536749,0.576749
0.62396,0.628607
0.420454,0.445512
0.471613,0.589778
0.351536,0.455069
0.419309,0.451416
0.476206,0.492637
0.623176,0.716963
0.481333,0.662084
0.649232,0.655551
0.397208,0.404927
0.562109,0.553886
0.682863,0.679586
0.379963,0.430543
0.334694,0.407898
0.614452,0.662468
0.687688,0.647448
0.640806,0.604736
0.473082,0.449743
0.621504,0.607143
0.563474,0.581225
0.377411,0.435257
0.599227,0.705412
0.332789,0.373183
0.253865,0.269282
0.516618,0.595035
0.393191,0.441486
0.232755,0.345025
0.408933,0.545621
0.161082,0.355114
0.554678,0.63156
0.458582,0.487127
0.431432,0.438
0.444808,0.488871
0.345058,0.366399
0.527906,0.578253
0.647666,0.738269
0.483006,0.503303
0.534034,0.546011
0.413162,0.519893
0.611892,0.775304
0.571846,0.614906
0.49492,0.461257
0.436687,0.54197
0.200343,0.317824
0.345012,0.461969
0.569267,0.688408
0.49553,0.700499
0.488981,0.582283
0.549478,0.667544
0.691883,0.685673
0.373187,0.432628
0.344071,0.43343
0.46173,0.48802
0.631669,0.802674
0.514546,0.464924
0.540073,0.608485
0.375542,0.420893
0.402571,0.548814
0.391886,0.549759
0.466988,0.582151
0.708184,0.717553
0.495441,0.690197
0.604713,0.643138
0.542732,0.514853
0.648673,0.691524
0.487744,0.533206
0.527415,0.682468
0.574013,0.579225
0.361542,0.27029
0.571245,0.599406
0.455315,0.430622
0.516173,0.496704
0.536212,0.658194
0.650208,0.738758
0.384685,0.412573
0.483898,0.438593
0.400933,0.437474
0.578652,0.597989
0.667744,0.73414
0.513149,0.654777
0.387993,0.491936
0.499609,0.671987
0.311057,0.413582
0.605342,0.57676
0.368544,0.457039
0.49483,0.565452
0.457886,0.611285
0.589162,0.660887
0.621489,0.639794
0.245048,0.454211
0.447283,0.644777
0.610206,0.68562
0.305507,0.428441
0.556991,0.640657
0.331348,0.417599
0.602982,0.569602
0.403856,0.531234
0.467032,0.591071
0.41196,0.470558
0.474156,0.453145
0.540901,0.613277
0.341829,0.485989
0.658609,0.75073
0.380188,0.370781
0.446362,0.543108
0.608208,0.594815
0.476213,0.565661
0.343881,0.445817
0.55086,0.517164
0.326761,0.326639
0.601973,0.634997
0.572213,0.596325
0.367927,0.384772
0.568356,0.650259
0.494623,0.528543
0.466081,0.666374
0.31195,0.47603
0.451694,0.532074
0.509814,0.559112
0.634512,0.698251
0.423638,0.473133
0.559132,0.673998
0.576414,0.552599
0.416065,0.509377
0.362836,0.333154
0.428341,0.521013
0.446583,0.579982
0.582418,0.679702
0.354218,0.404033
0.138802,0.259108
0.385389,0.367585
0.398864,0.445187
0.219498,0.256283
0.391949,0.443798
0.685652,0.69964
0.343413,0.372697
0.578888,0.569926
0.608682,0.671192
0.583967,0.528278
0.300885,0.377389
0.532612,0.579989
0.57999,0.694598
0.594739,0.654114
0.653954,0.705133
0.515994,0.523503
0.611459,0.689378
0.486625,0.641141
0.303576,0.340355
0.296314,0.319029
0.433727,0.532613
0.466235,0.571909
0.529982,0.603816
0.500418,0.659496
0.621282,0.547361
0.565767,0.593541
0.327111,0.241568
0.205443,0.351018
0.57213,0.532325
0.550037,0.603164
0.436352,0.631263
0.62325,0.646461
0.491153,0.592947
0.579097,0.549885
0.703113,0.673955
0.415027,0.495848
0.426016,0.561617
0.455302,0.638123
0.298152,0.391913
0.499878,0.43014
0.423742,0.497763
0.582893,0.622216
0.41072,0.466988
0.509186,0.59016
0.580712,0.662592
0.489738,0.673325
0.525212,0.493325
0.346424,0.393228
0.400633,0.352339
0.348892,0.353754
0.496518,0.589034
0.351518,0.430367
0.300658,0.2952
0.347051,0.475751
0.506643,0.615776
0.240422,0.209879
0.370271,0.412767
0.651574,0.648094
0.428968,0.488037
0.746996,0.769266
0.27853,0.45251
0.436409,0.511368
0.411978,0.400112
0.505948,0.480475
0.315446,0.369409
0.460808,0.516312
0.517693,0.430536
0.569668,0.510302
0.497121,0.631939
0.459527,0.592082
0.474391,0.667323
0.557896,0.517073
0.435014,0.555147
0.411496,0.432817
0.531567,0.433176
0.47579,0.554844
0.648064,0.663887
0.536291,0.636925
0.189849,0.331139
0.462401,0.561453
0.515783,0.536507
0.570001,0.536697
0.615428,0.708436
0.443456,0.46197
0.494067,0.597373
0.535461,0.607696
0.705397,0.779802
0.409239,0.564766
0.337185,0.48019
0.417995,0.452214
0.468969,0.59376
0.32348,0.383282
0.31403,0.363877
0.509474,0.548721
0.545077,0.62764
0.298249,0.391037
0.510096,0.487157
0.606684,0.619834
0.556224,0.703753
0.44246,0.476382
0.264061,0.290462
0.602286,0.589785
0.393766,0.483071
0.149666,0.250986
0.301155,0.363153
0.504908,0.639662
0.514802,0.481722
0.576803,0.572019
0.342141,0.435088
0.614164,0.644038
0.47532,0.522177
0.550798,0.556287
0.367939,0.392532
0.466504,0.61627
0.516234,0.667131
0.524677,0.569754
0.654224,0.727186
0.374961,0.546522
0.652632,0.739997
0.595949,0.733528
0.396821,0.322883
0.498798,0.574309
0.546906,0.602319
0.790494,0.735055
0.435966,0.521583
0.360482,0.468107
0.635101,0.669754
0.404871,0.474923
0.717469,0.85337
0.547659,0.583264
0.344545,0.513468
0.496995,0.596603
0.499983,0.471798
0.393701,0.480796
0.525924,0.516217
0.51762,0.536734
0.342383,0.489892
0.495343,0.58883
0.602791,0.592064
0.539632,0.590897
0.485545,0.477869
0.472017,0.490877
0.514265,0.535538
0.253969,0.394369
0.51805,0.467128
0.484366,0.528515
0.749125,0.750056
0.224186,0.329932
0.517706,0.519728
0.479799,0.456795
0.432702,0.347632
0.465408,0.508004
0.639434,0.604681
0.380076,0.329303
0.493743,0.562704
0.491964,0.565156
0.32338,0.413002
0.609457,0.647267
0.39743,0.502644
0.547046,0.702863
0.503845,0.498708
0.623743,0.681128
0.540596,0.506074
0.558996,0.693946
0.455158,0.528615
0.598182,0.676869
0.560341,0.561247
0.466234,0.457745
0.662202,0.69105
0.586721,0.613695
0.308878,0.271883
0.528869,0.599374
0.602017,0.672384
0.678877,0.673074
0.581624,0.605274
0.297486,0.346595
0.489391,0.479921
0.591305,0.620622
0.504392,0.637467
0.312778,0.438362
0.446086,0.40206
0.54089,0.574433
0.45604,0.574759
0.390274,0.429453
0.456221,0.617648
0.24842,0.378739
0.462975,0.546184
0.404158,0.533926
0.373285,0.409666
0.393599,0.488759
0.497,0.58982
0.486351,0.534014
0.585194,0.736751
0.613899,0.636228
0.471945,0.46842
0.33047,0.489608
0.78201,0.805949
0.573196,0.719086
0.604947,0.619673
0.244879,0.204454
0.363907,0.476613
0.587596,0.741988
0.393346,0.505
0.613326,0.67963
0.623574,0.654695
0.272273,0.336718
0.316823,0.427654
0.667104,0.603583
0.881075,0.942335
0.713782,0.765912
0.630336,0.66226
0.335775,0.403678
0.410856,0.466285
0.385596,0.462245
0.320095,0.360163
0.613694,0.624196
0.61164,0.719786
0.646312,0.631692
0.38773,0.493636
0.573,0.642837
0.541236,0.682692
0.43771,0.585178
0.318271,0.358408
0.417845,0.535381
0.429498,0.530969
0.564727,0.674261
0.496887,0.627636
0.466392,0.584545
0.415043,0.490097
0.501713,0.499572
0.461084,0.593232
0.680668,0.736326
0.555197,0.6713
0.601183,0.615078
0.501569,0.478393
0.471857,0.508887
0.365873,0.377479
0.291164,0.408492
0.242658,0.36132
0.419187,0.409935
0.5719,0.806893
0.557676,0.568087
0.633801,0.770299
0.331338,0.392882
0.344437,0.472672
0.348818,0.414889
0.368548,0.390207
0.405688,0.505791
0.577505,0.681391
0.579933,0.674851
0.40146,0.475167
0.132295,0.290081
0.506399,0.529025
0.427914,0.50864
0.657552,0.687467
0.446754,0.454976
0.391095,0.323852
0.527589,0.567963
0.579285,0.59799
0.326395,0.500185
0.686831,0.60553
0.436548,0.454619
0.421102,0.459431
0.212071,0.366308
0.383694,0.375523
0.315263,0.484577
0.470155,0.573467
0.572084,0.507482
0.329202,0.431298
0.340176,0.420911
0.340396,0.409834
0.409872,0.561961
0.416782,0.427657
0.580584,0.68456
0.505005,0.667216
0.302088,0.418444
0.340085,0.369594
0.571229,0.555505
0.677644,0.78273
0.390868,0.377228
0.413181,0.480075
0.71208,0.77078
0.265647,0.292066
0.428751,0.399534
0.338473,0.488314
0.422975,0.414279
0.291085,0.397717
0.640943,0.751634
0.456414,0.48808
0.479274,0.44384
0.628223,0.605383
0.371372,0.315656
0.33323,0.413469
0.598889,0.706581
0.338123,0.474343
0.367305,0.412832
0.536456,0.71036
0.427139,0.516592
0.552347,0.634239
0.535922,0.599017
0.396999,0.479654
0.347649,0.567841
0.730815,0.684525
0.370461,0.463
0.520386,0.681213
0.431456,0.55851
0.32634,0.419105
0.29031,0.314147
0.460977,0.544855
0.552941,0.651079
0.419546,0.468532
0.603152,0.665621
0.394166,0.44072
0.218457,0.262206
0.443542,0.547406
0.698331,0.765734
0.464591,0.532832
0.411642,0.598329
0.618026,0.756113
0.397654,0.473301
0.459435,0.54969
0.631446,0.679509
0.420335,0.512046
0.437291,0.438892
0.496763,0.599772
0.645416,0.593694
0.469774,0.667357
0.403139,0.498359
0.272551,0.458413
0.630628,0.603474
0.364608,0.387221
0.417642,0.406295
0.47672,0.472466
0.646992,0.591034
0.127929,0.172567
0.619718,0.666233
0.687134,0.730011
0.505185,0.573844
0.69658,0.727956
0.496255,0.56634
0.345136,0.438384
0.297013,0.292885
0.2999,0.328776
0.37277,0.412066
0.466342,0.55944
0.675812,0.622123
0.537091,0.550933
0.410084,0.489564
0.612676,0.73174
0.460098,0.565672
0.628277,0.66583
0.587322,0.678605
0.435723,0.49827
0.294745,0.371928
0.559894,0.631342
0.642401,0.640078
0.548136,0.551117
0.422409,0.476709
0.214933,0.335365
0.387353,0.360336
0.506817,0.589
